city,country,country_code,region,station_id,station_name,sensor_id,parameter,value,date,lat,lon
Cairo,Egypt,EG,Africa,1621200,Cairo,7041505,pm25,41.8,2023-11-20,30.04147,31.23289
Cairo,Egypt,EG,Africa,1621200,Cairo,7041505,pm25,45.2,2023-11-21,30.04147,31.23289
Cairo,Egypt,EG,Africa,1621200,Cairo,7041505,pm25,129.0,2023-11-22,30.04147,31.23289
Cairo,Egypt,EG,Africa,1621200,Cairo,7041505,pm25,118.0,2023-11-23,30.04147,31.23289
Cairo,Egypt,EG,Africa,1621200,Cairo,7041505,pm25,113.0,2023-11-24,30.04147,31.23289
Cairo,Egypt,EG,Africa,1621200,Cairo,7041505,pm25,68.8,2023-11-25,30.04147,31.23289
Cairo,Egypt,EG,Africa,1621200,Cairo,7041505,pm25,33.5,2023-11-26,30.04147,31.23289
Cairo,Egypt,EG,Africa,1621200,Cairo,7041505,pm25,26.6,2023-11-27,30.04147,31.23289
Cairo,Egypt,EG,Africa,1621200,Cairo,7041505,pm25,27.0,2023-11-28,30.04147,31.23289
Cairo,Egypt,EG,Africa,1621200,Cairo,7041505,pm25,61.6,2023-11-29,30.04147,31.23289
Cairo,Egypt,EG,Africa,1621200,Cairo,7041505,pm25,46.2,2023-11-30,30.04147,31.23289
Cairo,Egypt,EG,Africa,1621200,Cairo,7041505,pm25,46.1,2023-12-01,30.04147,31.23289
Cairo,Egypt,EG,Africa,1621200,Cairo,7041505,pm25,53.8,2023-12-02,30.04147,31.23289
Cairo,Egypt,EG,Africa,1621200,Cairo,7041505,pm25,107.0,2023-12-03,30.04147,31.23289
Cairo,Egypt,EG,Africa,1621200,Cairo,7041505,pm25,105.0,2023-12-04,30.04147,31.23289
Cairo,Egypt,EG,Africa,1621200,Cairo,7041505,pm25,156.0,2023-12-05,30.04147,31.23289
Cairo,Egypt,EG,Africa,1621200,Cairo,7041505,pm25,103.0,2023-12-06,30.04147,31.23289
Cairo,Egypt,EG,Africa,1621200,Cairo,7041505,pm25,78.4,2023-12-07,30.04147,31.23289
Cairo,Egypt,EG,Africa,1621200,Cairo,7041505,pm25,95.4,2023-12-08,30.04147,31.23289
Cairo,Egypt,EG,Africa,1621200,Cairo,7041505,pm25,72.5,2023-12-09,30.04147,31.23289
Cairo,Egypt,EG,Africa,1621200,Cairo,7041505,pm25,114.0,2023-12-10,30.04147,31.23289
Cairo,Egypt,EG,Africa,1621200,Cairo,7041505,pm25,69.8,2023-12-11,30.04147,31.23289
Cairo,Egypt,EG,Africa,1621200,Cairo,7041505,pm25,31.0,2023-12-12,30.04147,31.23289
Cairo,Egypt,EG,Africa,1621200,Cairo,7041505,pm25,52.3,2023-12-13,30.04147,31.23289
Cairo,Egypt,EG,Africa,1621200,Cairo,7041505,pm25,60.8,2023-12-14,30.04147,31.23289
Cairo,Egypt,EG,Africa,1621200,Cairo,7041505,pm25,103.0,2023-12-15,30.04147,31.23289
Cairo,Egypt,EG,Africa,1621200,Cairo,7041505,pm25,88.5,2023-12-16,30.04147,31.23289
Cairo,Egypt,EG,Africa,1621200,Cairo,7041505,pm25,39.0,2023-12-17,30.04147,31.23289
Cairo,Egypt,EG,Africa,1621200,Cairo,7041505,pm25,42.8,2023-12-18,30.04147,31.23289
Cairo,Egypt,EG,Africa,1621200,Cairo,7041505,pm25,69.7,2023-12-19,30.04147,31.23289
Cairo,Egypt,EG,Africa,1621200,Cairo,7041505,pm25,81.9,2023-12-20,30.04147,31.23289
